M,h,BPR,Beta_c,-Ia,TSFC,EINOX,EICO
1.3739215134783782,9000.916118763791,0.10001861135329984,4.226194611936924,-926.166693154323,0.101287144128986,40.25025698591065,0.3231400342333518
1.3831744482768675,9033.591586747212,0.10000196088231705,8.049740667125677,-836.4483820173226,0.08682337797843442,56.28093670210142,0.20283158291336348
1.356390902467085,9741.576579196022,0.10000233708522262,5.255690411210148,-881.9333296532664,0.09486795864801761,40.639786405096665,0.18013147251008593
1.5184847562542532,13941.717058886885,0.1000201828248646,3.3623647513644133,-947.7245822604617,0.10772141780170298,35.684679769431234,0.5428984686085577
1.3766568801969385,9008.024525589059,0.10005024191160666,8.70001200446486,-825.2887479589588,0.08519812301426886,58.525044229409694,0.193340721388275
1.3073343038197163,13364.076361093834,0.38163708724367973,4.44240463132412,-756.3298037450153,0.0949538733871399,27.899185373256167,0.11751244905968622
1.303384123797834,13090.319870766207,0.4159441554671914,3.338632358124701,-758.2436905357472,0.10172768458259267,24.27552217958134,0.14528306623782686
1.5205499417595638,13999.359429653567,0.10001152820677009,3.071167824719351,-954.8780731718778,0.11044339349669985,34.09437835417224,0.6024639552992849
1.302388125757288,13704.162422158231,0.5239690445048104,3.9281346951508525,-716.4795245682333,0.09704285871797957,25.525416702047725,0.13659822311580858
1.3672449109641285,9091.484189718934,0.1013080942302285,6.278743559358585,-871.4054037583244,0.09174847670597783,48.39857103765206,0.2199530187877929
1.3640618104251065,9200.395790063829,0.10000240473884738,3.444829260409292,-939.0578117114809,0.10644509612353163,35.04731862966677,0.3389657325535811
1.3259406011463235,13570.85757134865,0.3185013057921267,5.087527670137692,-770.4435265697629,0.0926316109112965,30.992183870965253,0.11825848211603053
1.3529099278612935,9017.0825245343,0.10010995263589487,3.017589661464112,-948.2142600026958,0.11052470157320578,32.80990426878408,0.389661046497155
1.3770047720494296,9240.54739256429,0.10391594049594448,6.449952588632874,-865.8593863914646,0.09117927267649886,48.96185676919476,0.2158871203846968
1.3718150930586148,9450.31963178733,0.10001435183346072,5.156916917919083,-893.2937802823354,0.09587469380571578,42.46447785358925,0.2261296806860514
1.381847225970499,9139.922242453076,0.10073849210274256,7.900822358608579,-839.1935493076884,0.08710649449233213,55.34236522841084,0.20129370440907993
1.3782941902867485,9153.762004376413,0.1002000246054229,3.6175752538940307,-939.6624509328577,0.10538690648123364,36.81360071494784,0.3597973832490514
1.3831680138970723,9281.886585818305,0.10000087372758135,8.049740667125677,-834.410833943791,0.08664140642777751,55.174298558190756,0.18970459142837437
1.3446436291547446,9161.182343719094,0.10005024191160666,8.99692019304643,-811.3907143497739,0.08394936272271282,55.87460365148475,0.148037896166634
1.3455400136383808,9126.374017880484,0.10169297295416216,4.37566306439984,-912.1268182587949,0.09972366444238323,38.877243854930505,0.25174206340074384
1.3034499924096927,11523.637381835144,0.45930119720929463,5.165497560411527,-719.1647081173743,0.09128021981568586,29.235852037027705,0.08983856708331624
1.384698775498008,9218.142566063278,0.10000264264806344,5.7798553433668705,-885.256285405409,0.09375156346101449,46.9753053604783,0.24624214501235175
1.3001112267738317,12815.75629904269,0.4781842863378743,8.75691177942996,-661.0199340659766,0.08137915577885249,36.871678130358625,0.06875280616532235
1.367819262698162,9413.129815567652,0.10038934001677785,3.266868064430448,-939.4801135111273,0.10781568768896799,33.57383531079761,0.33527753689392453
1.4395244030689347,13967.35824931114,0.10020409802153957,3.090421434933055,-930.3425500410887,0.10870747880065307,30.576151860134157,0.3580096658508851
1.5184847562542532,13514.751122794198,0.10000084378415225,3.154073298526,-952.7767957907425,0.10958596926451854,34.52256895272571,0.5577743115181313
1.3641273933342883,9054.806868030393,0.10000480005121008,7.178388706988102,-852.148509864799,0.08887744965155932,51.80928281759321,0.19952210548378374
1.3071321571638175,12355.220154644814,0.5314266161302479,4.744353207019434,-704.5462855748076,0.09285403341987075,27.904886222443125,0.10788079444523466
1.3042942927293961,11067.090305492864,0.46885477627194355,8.19353627172023,-671.5704621831343,0.08259854755940567,36.12856178603198,0.06359218866797099
1.3002217243961274,11626.352680985183,0.4602142415465625,4.72180129021752,-725.111989575446,0.09311078590054188,27.938547146988498,0.09521790063751474
1.3040647897074558,12505.98644149641,0.5974185939016893,4.450472877463075,-688.9519557629758,0.09393574486045114,26.70009140304234,0.11541889753305022
1.3569660370209307,9101.676139917574,0.1000031695678624,7.789857238717593,-837.3879894171172,0.08703501002273596,53.192524286904074,0.1779290591688113
1.3099967438203004,11526.415708873428,0.10858839399565542,8.369395213476126,-782.2714753391042,0.08335513404724683,40.80893753263948,0.05932661667007155
1.3166315710011163,9422.61010522132,0.10015736689966465,5.8720253322705105,-864.5946757969797,0.09203692181731149,41.935942778318584,0.14894598354143088
1.31071970023601,13597.476884861859,0.5915052700796581,5.027999245694135,-684.2414218623518,0.09149031629107869,28.43985753411376,0.11935899884523304
1.3595336513563954,10598.859333567361,0.10037986592777355,8.912028210904994,-791.720687368756,0.08325687692453648,48.284907095498276,0.0899231813501959
1.374159729969319,9011.964542426082,0.1013080942302285,6.278743559358585,-874.3221442066346,0.09193440959844759,49.28238476490956,0.236330378100513
1.3011512816480606,12371.872860866857,0.5850165719478544,8.985732171278732,-632.0244872240049,0.08072725576170058,36.48436790008856,0.06778477471529545
1.3043941915907502,13532.899159092382,0.5661235003113622,8.494839529177968,-643.0053848468491,0.08176396458509273,35.834963225260815,0.07847903231280909
1.4738815629065474,13778.958107003096,0.10627443258901811,3.2891967004432896,-933.0212307538902,0.10745289909219499,33.0964059750401,0.41339823319127794
1.3777570167904636,9266.026128817375,0.10040556422240784,8.06559358643342,-833.1323523175984,0.0865298783970104,54.87385398928672,0.18467914576689837
1.3595660988474503,9377.813554434111,0.10005024191160666,6.606750412424863,-857.8640072623483,0.0902709292612444,47.68048243142705,0.18084985547277416
1.3106565946565158,12795.488393349604,0.4794915075770518,3.1715963416993187,-738.9289870689637,0.10296455473194302,23.766291434943067,0.15976519192404637
1.4740562595787212,13470.193047890229,0.10096348043808843,3.0034767273857126,-941.8740471571178,0.11021934008853798,31.64821131593572,0.4405070194919022
1.300403130249235,9258.664903247318,0.10078372279573497,7.053906855245965,-838.341895248046,0.08800879445564798,45.67483132943958,0.12717149446867193
1.379417853694013,9089.79864067808,0.1001788252373594,4.065221263519724,-929.9265184154063,0.10228698027875528,39.39969614633307,0.333318197471521
1.3730418307842656,9007.168569491398,0.10001140365523613,8.60998673224685,-826.3410193943395,0.08535468565509065,57.9198276255082,0.19074324877759416
1.3022331803838918,13261.410393175765,0.5973105411160843,4.199961321453846,-691.6253747978733,0.09518050135605029,25.9523861390071,0.12726610292575888
1.3505613128776377,13090.319870766207,0.10742276701113862,8.934294689530761,-780.1140698958537,0.08274107118835991,45.021759234651064,0.0837929857821751
1.3003949438839453,13597.342746390688,0.5611920421488965,8.312708882120075,-645.9545919031125,0.08207298875484018,35.27902246420046,0.07784039157735204
1.4860434218392937,13528.655048859007,0.1022467521047981,3.308227162027105,-938.2113531540377,0.10755821019594541,33.81716991462327,0.4343966132412666
1.3595336513563954,11070.822127513356,0.10037986592777355,8.95568035358811,-783.9469350006561,0.08284211117906526,45.9747185508611,0.07491042785812502
1.3907162503136197,9210.081961343476,0.10029087356532174,8.4897066456251,-828.5655492436146,0.08574351562608143,57.77106112973312,0.19734462525711496
1.3786410643494167,9252.632756513156,0.10001775067440477,4.965077883673494,-903.433631940683,0.09711084243303529,42.93065116069041,0.2631672836787283
1.3518837124360699,9147.115965434876,0.10000468476203797,6.678259741155901,-858.7760809221892,0.09011939827715144,48.57557883453602,0.18794097489089812
1.3918939184715267,9384.889950284167,0.10136735829070748,6.053786023093269,-876.73171261991,0.09268557865155792,47.75973090673825,0.23293101790985055
1.3009178092975584,12775.91059338018,0.5034702754115071,6.252087124153523,-689.3980013484664,0.08735858634314189,31.418442296497254,0.08668946288792827
